path,emotion
data/processed/audio\sample_6151.wav,disgust
data/processed/audio\sample_6152.wav,disgust
data/processed/audio\sample_6153.wav,fear
data/processed/audio\sample_6154.wav,fear
data/processed/audio\sample_6155.wav,fear
data/processed/audio\sample_6156.wav,happy
data/processed/audio\sample_6157.wav,happy
data/processed/audio\sample_6158.wav,happy
data/processed/audio\sample_6159.wav,neutral
data/processed/audio\sample_6160.wav,sad
data/processed/audio\sample_6161.wav,sad
data/processed/audio\sample_6162.wav,sad
data/processed/audio\sample_6163.wav,angry
data/processed/audio\sample_6164.wav,disgust
data/processed/audio\sample_6165.wav,fear
data/processed/audio\sample_6166.wav,happy
data/processed/audio\sample_6167.wav,neutral
data/processed/audio\sample_6168.wav,sad
data/processed/audio\sample_6169.wav,angry
data/processed/audio\sample_6170.wav,disgust
data/processed/audio\sample_6171.wav,fear
data/processed/audio\sample_6172.wav,happy
data/processed/audio\sample_6173.wav,neutral
data/processed/audio\sample_6174.wav,sad
data/processed/audio\sample_6175.wav,angry
data/processed/audio\sample_6176.wav,disgust
data/processed/audio\sample_6177.wav,fear
data/processed/audio\sample_6178.wav,happy
data/processed/audio\sample_6179.wav,neutral
data/processed/audio\sample_6180.wav,sad
data/processed/audio\sample_6181.wav,angry
data/processed/audio\sample_6182.wav,disgust
data/processed/audio\sample_6183.wav,fear
data/processed/audio\sample_6184.wav,happy
data/processed/audio\sample_6185.wav,neutral
data/processed/audio\sample_6186.wav,sad
data/processed/audio\sample_6187.wav,angry
data/processed/audio\sample_6188.wav,disgust
data/processed/audio\sample_6189.wav,fear
data/processed/audio\sample_6190.wav,happy
data/processed/audio\sample_6191.wav,neutral
data/processed/audio\sample_6192.wav,sad
data/processed/audio\sample_6193.wav,angry
data/processed/audio\sample_6194.wav,disgust
data/processed/audio\sample_6195.wav,fear
data/processed/audio\sample_6196.wav,happy
data/processed/audio\sample_6197.wav,neutral
data/processed/audio\sample_6198.wav,sad
data/processed/audio\sample_6199.wav,angry
data/processed/audio\sample_6200.wav,disgust
data/processed/audio\sample_6201.wav,fear
data/processed/audio\sample_6202.wav,happy
data/processed/audio\sample_6203.wav,neutral
data/processed/audio\sample_6204.wav,sad
data/processed/audio\sample_6205.wav,angry
data/processed/audio\sample_6206.wav,disgust
data/processed/audio\sample_6207.wav,fear
data/processed/audio\sample_6208.wav,happy
data/processed/audio\sample_6209.wav,neutral
data/processed/audio\sample_6210.wav,sad
data/processed/audio\sample_6211.wav,angry
data/processed/audio\sample_6212.wav,disgust
data/processed/audio\sample_6213.wav,fear
data/processed/audio\sample_6214.wav,happy
data/processed/audio\sample_6215.wav,neutral
data/processed/audio\sample_6216.wav,sad
data/processed/audio\sample_6217.wav,angry
data/processed/audio\sample_6218.wav,disgust
data/processed/audio\sample_6219.wav,fear
data/processed/audio\sample_6220.wav,happy
data/processed/audio\sample_6221.wav,neutral
data/processed/audio\sample_6222.wav,sad
data/processed/audio\sample_6223.wav,angry
data/processed/audio\sample_6224.wav,disgust
data/processed/audio\sample_6225.wav,fear
data/processed/audio\sample_6226.wav,happy
data/processed/audio\sample_6227.wav,neutral
data/processed/audio\sample_6228.wav,sad
data/processed/audio\sample_6229.wav,angry
data/processed/audio\sample_6230.wav,angry
data/processed/audio\sample_6231.wav,angry
data/processed/audio\sample_6232.wav,disgust
data/processed/audio\sample_6233.wav,disgust
data/processed/audio\sample_6234.wav,disgust
data/processed/audio\sample_6235.wav,fear
data/processed/audio\sample_6236.wav,fear
data/processed/audio\sample_6237.wav,fear
data/processed/audio\sample_6238.wav,happy
data/processed/audio\sample_6239.wav,happy
data/processed/audio\sample_6240.wav,happy
data/processed/audio\sample_6241.wav,neutral
data/processed/audio\sample_6242.wav,sad
data/processed/audio\sample_6243.wav,sad
data/processed/audio\sample_6244.wav,sad
data/processed/audio\sample_6245.wav,angry
data/processed/audio\sample_6246.wav,disgust
data/processed/audio\sample_6247.wav,fear
data/processed/audio\sample_6248.wav,happy
data/processed/audio\sample_6249.wav,neutral
data/processed/audio\sample_6250.wav,sad
data/processed/audio\sample_6251.wav,angry
data/processed/audio\sample_6252.wav,disgust
data/processed/audio\sample_6253.wav,fear
data/processed/audio\sample_6254.wav,happy
data/processed/audio\sample_6255.wav,neutral
data/processed/audio\sample_6256.wav,sad
data/processed/audio\sample_6257.wav,angry
data/processed/audio\sample_6258.wav,disgust
data/processed/audio\sample_6259.wav,fear
data/processed/audio\sample_6260.wav,happy
data/processed/audio\sample_6261.wav,neutral
data/processed/audio\sample_6262.wav,sad
data/processed/audio\sample_6263.wav,angry
data/processed/audio\sample_6264.wav,disgust
data/processed/audio\sample_6265.wav,fear
data/processed/audio\sample_6266.wav,happy
data/processed/audio\sample_6267.wav,neutral
data/processed/audio\sample_6268.wav,sad
data/processed/audio\sample_6269.wav,angry
data/processed/audio\sample_6270.wav,disgust
data/processed/audio\sample_6271.wav,fear
data/processed/audio\sample_6272.wav,happy
data/processed/audio\sample_6273.wav,neutral
data/processed/audio\sample_6274.wav,sad
data/processed/audio\sample_6275.wav,angry
data/processed/audio\sample_6276.wav,disgust
data/processed/audio\sample_6277.wav,fear
data/processed/audio\sample_6278.wav,happy
data/processed/audio\sample_6279.wav,neutral
data/processed/audio\sample_6280.wav,sad
data/processed/audio\sample_6281.wav,angry
data/processed/audio\sample_6282.wav,disgust
data/processed/audio\sample_6283.wav,fear
data/processed/audio\sample_6284.wav,happy
data/processed/audio\sample_6285.wav,neutral
data/processed/audio\sample_6286.wav,sad
data/processed/audio\sample_6287.wav,angry
data/processed/audio\sample_6288.wav,disgust
data/processed/audio\sample_6289.wav,fear
data/processed/audio\sample_6290.wav,happy
data/processed/audio\sample_6291.wav,neutral
data/processed/audio\sample_6292.wav,sad
data/processed/audio\sample_6293.wav,angry
data/processed/audio\sample_6294.wav,disgust
data/processed/audio\sample_6295.wav,fear
data/processed/audio\sample_6296.wav,happy
data/processed/audio\sample_6297.wav,neutral
data/processed/audio\sample_6298.wav,sad
data/processed/audio\sample_6299.wav,angry
data/processed/audio\sample_6300.wav,disgust
data/processed/audio\sample_6301.wav,fear
data/processed/audio\sample_6302.wav,happy
data/processed/audio\sample_6303.wav,neutral
data/processed/audio\sample_6304.wav,sad
data/processed/audio\sample_6305.wav,angry
data/processed/audio\sample_6306.wav,disgust
data/processed/audio\sample_6307.wav,fear
data/processed/audio\sample_6308.wav,happy
data/processed/audio\sample_6309.wav,neutral
data/processed/audio\sample_6310.wav,sad
data/processed/audio\sample_6311.wav,angry
data/processed/audio\sample_6312.wav,angry
data/processed/audio\sample_6313.wav,angry
data/processed/audio\sample_6314.wav,disgust
data/processed/audio\sample_6315.wav,disgust
data/processed/audio\sample_6316.wav,disgust
data/processed/audio\sample_6317.wav,fear
data/processed/audio\sample_6318.wav,fear
data/processed/audio\sample_6319.wav,fear
data/processed/audio\sample_6320.wav,happy
data/processed/audio\sample_6321.wav,happy
data/processed/audio\sample_6322.wav,happy
data/processed/audio\sample_6323.wav,neutral
data/processed/audio\sample_6324.wav,sad
data/processed/audio\sample_6325.wav,sad
data/processed/audio\sample_6326.wav,sad
data/processed/audio\sample_6327.wav,angry
data/processed/audio\sample_6328.wav,disgust
data/processed/audio\sample_6329.wav,fear
data/processed/audio\sample_6330.wav,happy
data/processed/audio\sample_6331.wav,neutral
data/processed/audio\sample_6332.wav,sad
data/processed/audio\sample_6333.wav,angry
data/processed/audio\sample_6334.wav,disgust
data/processed/audio\sample_6335.wav,fear
data/processed/audio\sample_6336.wav,happy
data/processed/audio\sample_6337.wav,neutral
data/processed/audio\sample_6338.wav,sad
data/processed/audio\sample_6339.wav,angry
data/processed/audio\sample_6340.wav,disgust
data/processed/audio\sample_6341.wav,fear
data/processed/audio\sample_6342.wav,happy
data/processed/audio\sample_6343.wav,neutral
data/processed/audio\sample_6344.wav,sad
data/processed/audio\sample_6345.wav,angry
data/processed/audio\sample_6346.wav,disgust
data/processed/audio\sample_6347.wav,fear
data/processed/audio\sample_6348.wav,happy
data/processed/audio\sample_6349.wav,neutral
data/processed/audio\sample_6350.wav,sad
data/processed/audio\sample_6351.wav,angry
data/processed/audio\sample_6352.wav,disgust
data/processed/audio\sample_6353.wav,fear
data/processed/audio\sample_6354.wav,happy
data/processed/audio\sample_6355.wav,neutral
data/processed/audio\sample_6356.wav,sad
data/processed/audio\sample_6357.wav,angry
data/processed/audio\sample_6358.wav,disgust
data/processed/audio\sample_6359.wav,fear
data/processed/audio\sample_6360.wav,happy
data/processed/audio\sample_6361.wav,neutral
data/processed/audio\sample_6362.wav,sad
data/processed/audio\sample_6363.wav,angry
data/processed/audio\sample_6364.wav,disgust
data/processed/audio\sample_6365.wav,fear
data/processed/audio\sample_6366.wav,happy
data/processed/audio\sample_6367.wav,neutral
data/processed/audio\sample_6368.wav,sad
data/processed/audio\sample_6369.wav,angry
data/processed/audio\sample_6370.wav,disgust
data/processed/audio\sample_6371.wav,fear
data/processed/audio\sample_6372.wav,happy
data/processed/audio\sample_6373.wav,neutral
data/processed/audio\sample_6374.wav,sad
data/processed/audio\sample_6375.wav,angry
data/processed/audio\sample_6376.wav,disgust
data/processed/audio\sample_6377.wav,fear
data/processed/audio\sample_6378.wav,happy
data/processed/audio\sample_6379.wav,neutral
data/processed/audio\sample_6380.wav,sad
data/processed/audio\sample_6381.wav,angry
data/processed/audio\sample_6382.wav,disgust
data/processed/audio\sample_6383.wav,fear
data/processed/audio\sample_6384.wav,happy
data/processed/audio\sample_6385.wav,neutral
data/processed/audio\sample_6386.wav,sad
data/processed/audio\sample_6387.wav,angry
data/processed/audio\sample_6388.wav,disgust
data/processed/audio\sample_6389.wav,fear
data/processed/audio\sample_6390.wav,happy
data/processed/audio\sample_6391.wav,neutral
data/processed/audio\sample_6392.wav,sad
data/processed/audio\sample_6393.wav,angry
data/processed/audio\sample_6394.wav,angry
data/processed/audio\sample_6395.wav,angry
data/processed/audio\sample_6396.wav,disgust
data/processed/audio\sample_6397.wav,disgust
data/processed/audio\sample_6398.wav,disgust
data/processed/audio\sample_6399.wav,fear
data/processed/audio\sample_6400.wav,fear
data/processed/audio\sample_6401.wav,fear
data/processed/audio\sample_6402.wav,happy
data/processed/audio\sample_6403.wav,happy
data/processed/audio\sample_6404.wav,happy
data/processed/audio\sample_6405.wav,neutral
data/processed/audio\sample_6406.wav,sad
data/processed/audio\sample_6407.wav,sad
data/processed/audio\sample_6408.wav,sad
data/processed/audio\sample_6409.wav,angry
data/processed/audio\sample_6410.wav,disgust
data/processed/audio\sample_6411.wav,fear
data/processed/audio\sample_6412.wav,happy
data/processed/audio\sample_6413.wav,neutral
data/processed/audio\sample_6414.wav,sad
data/processed/audio\sample_6415.wav,angry
data/processed/audio\sample_6416.wav,disgust
data/processed/audio\sample_6417.wav,fear
data/processed/audio\sample_6418.wav,happy
data/processed/audio\sample_6419.wav,neutral
data/processed/audio\sample_6420.wav,sad
data/processed/audio\sample_6421.wav,angry
data/processed/audio\sample_6422.wav,disgust
data/processed/audio\sample_6423.wav,fear
data/processed/audio\sample_6424.wav,happy
data/processed/audio\sample_6425.wav,neutral
data/processed/audio\sample_6426.wav,sad
data/processed/audio\sample_6427.wav,angry
data/processed/audio\sample_6428.wav,disgust
data/processed/audio\sample_6429.wav,fear
data/processed/audio\sample_6430.wav,happy
data/processed/audio\sample_6431.wav,neutral
data/processed/audio\sample_6432.wav,sad
data/processed/audio\sample_6433.wav,angry
data/processed/audio\sample_6434.wav,disgust
data/processed/audio\sample_6435.wav,fear
data/processed/audio\sample_6436.wav,happy
data/processed/audio\sample_6437.wav,neutral
data/processed/audio\sample_6438.wav,sad
data/processed/audio\sample_6439.wav,angry
data/processed/audio\sample_6440.wav,disgust
data/processed/audio\sample_6441.wav,fear
data/processed/audio\sample_6442.wav,happy
data/processed/audio\sample_6443.wav,neutral
data/processed/audio\sample_6444.wav,sad
data/processed/audio\sample_6445.wav,angry
data/processed/audio\sample_6446.wav,disgust
data/processed/audio\sample_6447.wav,fear
data/processed/audio\sample_6448.wav,happy
data/processed/audio\sample_6449.wav,neutral
data/processed/audio\sample_6450.wav,sad
data/processed/audio\sample_6451.wav,angry
data/processed/audio\sample_6452.wav,disgust
data/processed/audio\sample_6453.wav,fear
data/processed/audio\sample_6454.wav,happy
data/processed/audio\sample_6455.wav,neutral
data/processed/audio\sample_6456.wav,sad
data/processed/audio\sample_6457.wav,angry
data/processed/audio\sample_6458.wav,disgust
data/processed/audio\sample_6459.wav,fear
data/processed/audio\sample_6460.wav,happy
data/processed/audio\sample_6461.wav,neutral
data/processed/audio\sample_6462.wav,sad
data/processed/audio\sample_6463.wav,angry
data/processed/audio\sample_6464.wav,disgust
data/processed/audio\sample_6465.wav,fear
data/processed/audio\sample_6466.wav,happy
data/processed/audio\sample_6467.wav,neutral
data/processed/audio\sample_6468.wav,sad
data/processed/audio\sample_6469.wav,angry
data/processed/audio\sample_6470.wav,disgust
data/processed/audio\sample_6471.wav,fear
data/processed/audio\sample_6472.wav,happy
data/processed/audio\sample_6473.wav,neutral
data/processed/audio\sample_6474.wav,sad
data/processed/audio\sample_6475.wav,angry
data/processed/audio\sample_6476.wav,angry
data/processed/audio\sample_6477.wav,angry
data/processed/audio\sample_6478.wav,disgust
data/processed/audio\sample_6479.wav,disgust
data/processed/audio\sample_6480.wav,disgust
data/processed/audio\sample_6481.wav,fear
data/processed/audio\sample_6482.wav,fear
data/processed/audio\sample_6483.wav,fear
data/processed/audio\sample_6484.wav,happy
data/processed/audio\sample_6485.wav,happy
data/processed/audio\sample_6486.wav,happy
data/processed/audio\sample_6487.wav,neutral
data/processed/audio\sample_6488.wav,sad
data/processed/audio\sample_6489.wav,sad
data/processed/audio\sample_6490.wav,sad
data/processed/audio\sample_6491.wav,angry
data/processed/audio\sample_6492.wav,disgust
data/processed/audio\sample_6493.wav,fear
data/processed/audio\sample_6494.wav,happy
data/processed/audio\sample_6495.wav,neutral
data/processed/audio\sample_6496.wav,sad
data/processed/audio\sample_6497.wav,angry
data/processed/audio\sample_6498.wav,disgust
data/processed/audio\sample_6499.wav,fear
data/processed/audio\sample_6500.wav,happy
data/processed/audio\sample_6501.wav,neutral
data/processed/audio\sample_6502.wav,sad
data/processed/audio\sample_6503.wav,angry
data/processed/audio\sample_6504.wav,disgust
data/processed/audio\sample_6505.wav,fear
data/processed/audio\sample_6506.wav,happy
data/processed/audio\sample_6507.wav,neutral
data/processed/audio\sample_6508.wav,sad
data/processed/audio\sample_6509.wav,angry
data/processed/audio\sample_6510.wav,disgust
data/processed/audio\sample_6511.wav,fear
data/processed/audio\sample_6512.wav,happy
data/processed/audio\sample_6513.wav,neutral
data/processed/audio\sample_6514.wav,sad
data/processed/audio\sample_6515.wav,angry
data/processed/audio\sample_6516.wav,disgust
data/processed/audio\sample_6517.wav,fear
data/processed/audio\sample_6518.wav,happy
data/processed/audio\sample_6519.wav,neutral
data/processed/audio\sample_6520.wav,sad
data/processed/audio\sample_6521.wav,angry
data/processed/audio\sample_6522.wav,disgust
data/processed/audio\sample_6523.wav,fear
data/processed/audio\sample_6524.wav,happy
data/processed/audio\sample_6525.wav,neutral
data/processed/audio\sample_6526.wav,sad
data/processed/audio\sample_6527.wav,angry
data/processed/audio\sample_6528.wav,disgust
data/processed/audio\sample_6529.wav,fear
data/processed/audio\sample_6530.wav,happy
data/processed/audio\sample_6531.wav,neutral
data/processed/audio\sample_6532.wav,sad
data/processed/audio\sample_6533.wav,angry
data/processed/audio\sample_6534.wav,disgust
data/processed/audio\sample_6535.wav,fear
data/processed/audio\sample_6536.wav,happy
data/processed/audio\sample_6537.wav,neutral
data/processed/audio\sample_6538.wav,sad
data/processed/audio\sample_6539.wav,angry
data/processed/audio\sample_6540.wav,disgust
data/processed/audio\sample_6541.wav,fear
data/processed/audio\sample_6542.wav,happy
data/processed/audio\sample_6543.wav,neutral
data/processed/audio\sample_6544.wav,sad
data/processed/audio\sample_6545.wav,angry
data/processed/audio\sample_6546.wav,disgust
data/processed/audio\sample_6547.wav,fear
data/processed/audio\sample_6548.wav,happy
data/processed/audio\sample_6549.wav,neutral
data/processed/audio\sample_6550.wav,sad
data/processed/audio\sample_6551.wav,angry
data/processed/audio\sample_6552.wav,disgust
data/processed/audio\sample_6553.wav,fear
data/processed/audio\sample_6554.wav,happy
data/processed/audio\sample_6555.wav,neutral
data/processed/audio\sample_6556.wav,sad
data/processed/audio\sample_6557.wav,angry
data/processed/audio\sample_6558.wav,angry
data/processed/audio\sample_6559.wav,angry
data/processed/audio\sample_6560.wav,disgust
data/processed/audio\sample_6561.wav,disgust
data/processed/audio\sample_6562.wav,disgust
data/processed/audio\sample_6563.wav,fear
data/processed/audio\sample_6564.wav,fear
data/processed/audio\sample_6565.wav,fear
data/processed/audio\sample_6566.wav,happy
data/processed/audio\sample_6567.wav,happy
data/processed/audio\sample_6568.wav,happy
data/processed/audio\sample_6569.wav,neutral
data/processed/audio\sample_6570.wav,sad
data/processed/audio\sample_6571.wav,sad
data/processed/audio\sample_6572.wav,sad
data/processed/audio\sample_6573.wav,angry
data/processed/audio\sample_6574.wav,disgust
data/processed/audio\sample_6575.wav,fear
data/processed/audio\sample_6576.wav,happy
data/processed/audio\sample_6577.wav,neutral
data/processed/audio\sample_6578.wav,sad
data/processed/audio\sample_6579.wav,angry
data/processed/audio\sample_6580.wav,disgust
data/processed/audio\sample_6581.wav,fear
data/processed/audio\sample_6582.wav,happy
data/processed/audio\sample_6583.wav,neutral
data/processed/audio\sample_6584.wav,sad
data/processed/audio\sample_6585.wav,angry
data/processed/audio\sample_6586.wav,disgust
data/processed/audio\sample_6587.wav,fear
data/processed/audio\sample_6588.wav,happy
data/processed/audio\sample_6589.wav,neutral
data/processed/audio\sample_6590.wav,sad
data/processed/audio\sample_6591.wav,angry
data/processed/audio\sample_6592.wav,disgust
data/processed/audio\sample_6593.wav,fear
data/processed/audio\sample_6594.wav,happy
data/processed/audio\sample_6595.wav,neutral
data/processed/audio\sample_6596.wav,sad
data/processed/audio\sample_6597.wav,angry
data/processed/audio\sample_6598.wav,disgust
data/processed/audio\sample_6599.wav,fear
data/processed/audio\sample_6600.wav,happy
data/processed/audio\sample_6601.wav,neutral
data/processed/audio\sample_6602.wav,sad
data/processed/audio\sample_6603.wav,angry
data/processed/audio\sample_6604.wav,disgust
data/processed/audio\sample_6605.wav,fear
data/processed/audio\sample_6606.wav,happy
data/processed/audio\sample_6607.wav,neutral
data/processed/audio\sample_6608.wav,sad
data/processed/audio\sample_6609.wav,angry
data/processed/audio\sample_6610.wav,disgust
data/processed/audio\sample_6611.wav,fear
data/processed/audio\sample_6612.wav,happy
data/processed/audio\sample_6613.wav,neutral
data/processed/audio\sample_6614.wav,sad
data/processed/audio\sample_6615.wav,angry
data/processed/audio\sample_6616.wav,disgust
data/processed/audio\sample_6617.wav,fear
data/processed/audio\sample_6618.wav,happy
data/processed/audio\sample_6619.wav,neutral
data/processed/audio\sample_6620.wav,sad
data/processed/audio\sample_6621.wav,angry
data/processed/audio\sample_6622.wav,disgust
data/processed/audio\sample_6623.wav,fear
data/processed/audio\sample_6624.wav,happy
data/processed/audio\sample_6625.wav,neutral
data/processed/audio\sample_6626.wav,sad
data/processed/audio\sample_6627.wav,angry
data/processed/audio\sample_6628.wav,disgust
data/processed/audio\sample_6629.wav,fear
data/processed/audio\sample_6630.wav,happy
data/processed/audio\sample_6631.wav,neutral
data/processed/audio\sample_6632.wav,sad
data/processed/audio\sample_6633.wav,angry
data/processed/audio\sample_6634.wav,disgust
data/processed/audio\sample_6635.wav,fear
data/processed/audio\sample_6636.wav,happy
data/processed/audio\sample_6637.wav,neutral
data/processed/audio\sample_6638.wav,sad
data/processed/audio\sample_6639.wav,angry
data/processed/audio\sample_6640.wav,angry
data/processed/audio\sample_6641.wav,angry
data/processed/audio\sample_6642.wav,disgust
data/processed/audio\sample_6643.wav,disgust
data/processed/audio\sample_6644.wav,disgust
data/processed/audio\sample_6645.wav,fear
data/processed/audio\sample_6646.wav,fear
data/processed/audio\sample_6647.wav,fear
data/processed/audio\sample_6648.wav,happy
data/processed/audio\sample_6649.wav,happy
data/processed/audio\sample_6650.wav,happy
data/processed/audio\sample_6651.wav,neutral
data/processed/audio\sample_6652.wav,sad
data/processed/audio\sample_6653.wav,sad
data/processed/audio\sample_6654.wav,sad
data/processed/audio\sample_6655.wav,angry
data/processed/audio\sample_6656.wav,disgust
data/processed/audio\sample_6657.wav,fear
data/processed/audio\sample_6658.wav,happy
data/processed/audio\sample_6659.wav,neutral
data/processed/audio\sample_6660.wav,sad
data/processed/audio\sample_6661.wav,angry
data/processed/audio\sample_6662.wav,disgust
data/processed/audio\sample_6663.wav,fear
data/processed/audio\sample_6664.wav,happy
data/processed/audio\sample_6665.wav,neutral
data/processed/audio\sample_6666.wav,sad
data/processed/audio\sample_6667.wav,angry
data/processed/audio\sample_6668.wav,disgust
data/processed/audio\sample_6669.wav,fear
data/processed/audio\sample_6670.wav,happy
data/processed/audio\sample_6671.wav,neutral
data/processed/audio\sample_6672.wav,sad
data/processed/audio\sample_6673.wav,angry
data/processed/audio\sample_6674.wav,disgust
data/processed/audio\sample_6675.wav,fear
data/processed/audio\sample_6676.wav,happy
data/processed/audio\sample_6677.wav,neutral
data/processed/audio\sample_6678.wav,sad
data/processed/audio\sample_6679.wav,angry
data/processed/audio\sample_6680.wav,disgust
data/processed/audio\sample_6681.wav,fear
data/processed/audio\sample_6682.wav,happy
data/processed/audio\sample_6683.wav,neutral
data/processed/audio\sample_6684.wav,sad
data/processed/audio\sample_6685.wav,angry
data/processed/audio\sample_6686.wav,disgust
data/processed/audio\sample_6687.wav,fear
data/processed/audio\sample_6688.wav,happy
data/processed/audio\sample_6689.wav,neutral
data/processed/audio\sample_6690.wav,sad
data/processed/audio\sample_6691.wav,angry
data/processed/audio\sample_6692.wav,disgust
data/processed/audio\sample_6693.wav,fear
data/processed/audio\sample_6694.wav,happy
data/processed/audio\sample_6695.wav,neutral
data/processed/audio\sample_6696.wav,sad
data/processed/audio\sample_6697.wav,angry
data/processed/audio\sample_6698.wav,disgust
data/processed/audio\sample_6699.wav,fear
data/processed/audio\sample_6700.wav,happy
data/processed/audio\sample_6701.wav,neutral
data/processed/audio\sample_6702.wav,sad
data/processed/audio\sample_6703.wav,angry
data/processed/audio\sample_6704.wav,disgust
data/processed/audio\sample_6705.wav,fear
data/processed/audio\sample_6706.wav,happy
data/processed/audio\sample_6707.wav,neutral
data/processed/audio\sample_6708.wav,sad
data/processed/audio\sample_6709.wav,angry
data/processed/audio\sample_6710.wav,disgust
data/processed/audio\sample_6711.wav,fear
data/processed/audio\sample_6712.wav,happy
data/processed/audio\sample_6713.wav,neutral
data/processed/audio\sample_6714.wav,sad
data/processed/audio\sample_6715.wav,angry
data/processed/audio\sample_6716.wav,disgust
data/processed/audio\sample_6717.wav,fear
data/processed/audio\sample_6718.wav,happy
data/processed/audio\sample_6719.wav,neutral
data/processed/audio\sample_6720.wav,sad
data/processed/audio\sample_6721.wav,angry
data/processed/audio\sample_6722.wav,angry
data/processed/audio\sample_6723.wav,angry
data/processed/audio\sample_6724.wav,disgust
data/processed/audio\sample_6725.wav,disgust
data/processed/audio\sample_6726.wav,disgust
data/processed/audio\sample_6727.wav,fear
data/processed/audio\sample_6728.wav,fear
data/processed/audio\sample_6729.wav,fear
data/processed/audio\sample_6730.wav,happy
data/processed/audio\sample_6731.wav,happy
data/processed/audio\sample_6732.wav,happy
data/processed/audio\sample_6733.wav,neutral
data/processed/audio\sample_6734.wav,sad
data/processed/audio\sample_6735.wav,sad
data/processed/audio\sample_6736.wav,sad
data/processed/audio\sample_6737.wav,angry
data/processed/audio\sample_6738.wav,disgust
data/processed/audio\sample_6739.wav,fear
data/processed/audio\sample_6740.wav,happy
data/processed/audio\sample_6741.wav,neutral
data/processed/audio\sample_6742.wav,sad
data/processed/audio\sample_6743.wav,angry
data/processed/audio\sample_6744.wav,disgust
data/processed/audio\sample_6745.wav,fear
data/processed/audio\sample_6746.wav,happy
data/processed/audio\sample_6747.wav,neutral
data/processed/audio\sample_6748.wav,sad
data/processed/audio\sample_6749.wav,angry
data/processed/audio\sample_6750.wav,disgust
data/processed/audio\sample_6751.wav,fear
data/processed/audio\sample_6752.wav,happy
data/processed/audio\sample_6753.wav,neutral
data/processed/audio\sample_6754.wav,sad
data/processed/audio\sample_6755.wav,angry
data/processed/audio\sample_6756.wav,disgust
data/processed/audio\sample_6757.wav,fear
data/processed/audio\sample_6758.wav,happy
data/processed/audio\sample_6759.wav,neutral
data/processed/audio\sample_6760.wav,sad
data/processed/audio\sample_6761.wav,angry
data/processed/audio\sample_6762.wav,disgust
data/processed/audio\sample_6763.wav,fear
data/processed/audio\sample_6764.wav,happy
data/processed/audio\sample_6765.wav,neutral
data/processed/audio\sample_6766.wav,sad
data/processed/audio\sample_6767.wav,angry
data/processed/audio\sample_6768.wav,disgust
data/processed/audio\sample_6769.wav,fear
data/processed/audio\sample_6770.wav,happy
data/processed/audio\sample_6771.wav,neutral
data/processed/audio\sample_6772.wav,sad
data/processed/audio\sample_6773.wav,angry
data/processed/audio\sample_6774.wav,disgust
data/processed/audio\sample_6775.wav,fear
data/processed/audio\sample_6776.wav,happy
data/processed/audio\sample_6777.wav,neutral
data/processed/audio\sample_6778.wav,sad
data/processed/audio\sample_6779.wav,angry
data/processed/audio\sample_6780.wav,disgust
data/processed/audio\sample_6781.wav,fear
data/processed/audio\sample_6782.wav,happy
data/processed/audio\sample_6783.wav,neutral
data/processed/audio\sample_6784.wav,sad
data/processed/audio\sample_6785.wav,angry
data/processed/audio\sample_6786.wav,disgust
data/processed/audio\sample_6787.wav,fear
data/processed/audio\sample_6788.wav,happy
data/processed/audio\sample_6789.wav,neutral
data/processed/audio\sample_6790.wav,sad
data/processed/audio\sample_6791.wav,angry
data/processed/audio\sample_6792.wav,disgust
data/processed/audio\sample_6793.wav,fear
data/processed/audio\sample_6794.wav,happy
data/processed/audio\sample_6795.wav,neutral
data/processed/audio\sample_6796.wav,sad
data/processed/audio\sample_6797.wav,angry
data/processed/audio\sample_6798.wav,disgust
data/processed/audio\sample_6799.wav,fear
data/processed/audio\sample_6800.wav,happy
data/processed/audio\sample_6801.wav,neutral
data/processed/audio\sample_6802.wav,sad
data/processed/audio\sample_6803.wav,angry
data/processed/audio\sample_6804.wav,angry
data/processed/audio\sample_6805.wav,angry
data/processed/audio\sample_6806.wav,disgust
data/processed/audio\sample_6807.wav,disgust
data/processed/audio\sample_6808.wav,disgust
data/processed/audio\sample_6809.wav,fear
data/processed/audio\sample_6810.wav,fear
data/processed/audio\sample_6811.wav,fear
data/processed/audio\sample_6812.wav,happy
data/processed/audio\sample_6813.wav,happy
data/processed/audio\sample_6814.wav,happy
data/processed/audio\sample_6815.wav,neutral
data/processed/audio\sample_6816.wav,sad
data/processed/audio\sample_6817.wav,sad
data/processed/audio\sample_6818.wav,sad
data/processed/audio\sample_6819.wav,angry
data/processed/audio\sample_6820.wav,disgust
data/processed/audio\sample_6821.wav,fear
data/processed/audio\sample_6822.wav,happy
data/processed/audio\sample_6823.wav,neutral
data/processed/audio\sample_6824.wav,sad
data/processed/audio\sample_6825.wav,angry
data/processed/audio\sample_6826.wav,disgust
data/processed/audio\sample_6827.wav,fear
data/processed/audio\sample_6828.wav,happy
data/processed/audio\sample_6829.wav,neutral
data/processed/audio\sample_6830.wav,sad
data/processed/audio\sample_6831.wav,angry
data/processed/audio\sample_6832.wav,disgust
data/processed/audio\sample_6833.wav,fear
data/processed/audio\sample_6834.wav,happy
data/processed/audio\sample_6835.wav,neutral
data/processed/audio\sample_6836.wav,sad
data/processed/audio\sample_6837.wav,angry
data/processed/audio\sample_6838.wav,disgust
