path,emotion
data/audio\sample_4342.wav,sad
data/audio\sample_4343.wav,angry
data/audio\sample_4344.wav,disgust
data/audio\sample_4345.wav,fear
data/audio\sample_4346.wav,happy
data/audio\sample_4347.wav,neutral
data/audio\sample_4348.wav,sad
data/audio\sample_4349.wav,angry
data/audio\sample_4350.wav,disgust
data/audio\sample_4351.wav,fear
data/audio\sample_4352.wav,happy
data/audio\sample_4353.wav,neutral
data/audio\sample_4354.wav,sad
data/audio\sample_4355.wav,angry
data/audio\sample_4356.wav,disgust
data/audio\sample_4357.wav,fear
data/audio\sample_4358.wav,happy
data/audio\sample_4359.wav,neutral
data/audio\sample_4360.wav,sad
data/audio\sample_4361.wav,angry
data/audio\sample_4362.wav,disgust
data/audio\sample_4363.wav,fear
data/audio\sample_4364.wav,happy
data/audio\sample_4365.wav,neutral
data/audio\sample_4366.wav,sad
data/audio\sample_4367.wav,angry
data/audio\sample_4368.wav,disgust
data/audio\sample_4369.wav,fear
data/audio\sample_4370.wav,happy
data/audio\sample_4371.wav,neutral
data/audio\sample_4372.wav,sad
data/audio\sample_4373.wav,angry
data/audio\sample_4374.wav,disgust
data/audio\sample_4375.wav,fear
data/audio\sample_4376.wav,happy
data/audio\sample_4377.wav,neutral
data/audio\sample_4378.wav,sad
data/audio\sample_4379.wav,angry
data/audio\sample_4380.wav,angry
data/audio\sample_4381.wav,angry
data/audio\sample_4382.wav,disgust
data/audio\sample_4383.wav,disgust
data/audio\sample_4384.wav,disgust
data/audio\sample_4385.wav,fear
data/audio\sample_4386.wav,fear
data/audio\sample_4387.wav,fear
data/audio\sample_4388.wav,happy
data/audio\sample_4389.wav,happy
data/audio\sample_4390.wav,happy
data/audio\sample_4391.wav,neutral
data/audio\sample_4392.wav,sad
data/audio\sample_4393.wav,sad
data/audio\sample_4394.wav,sad
data/audio\sample_4395.wav,angry
data/audio\sample_4396.wav,disgust
data/audio\sample_4397.wav,fear
data/audio\sample_4398.wav,happy
data/audio\sample_4399.wav,neutral
data/audio\sample_4400.wav,sad
data/audio\sample_4401.wav,angry
data/audio\sample_4402.wav,disgust
data/audio\sample_4403.wav,fear
data/audio\sample_4404.wav,happy
data/audio\sample_4405.wav,neutral
data/audio\sample_4406.wav,sad
data/audio\sample_4407.wav,angry
data/audio\sample_4408.wav,disgust
data/audio\sample_4409.wav,fear
data/audio\sample_4410.wav,happy
data/audio\sample_4411.wav,neutral
data/audio\sample_4412.wav,sad
data/audio\sample_4413.wav,angry
data/audio\sample_4414.wav,disgust
data/audio\sample_4415.wav,fear
data/audio\sample_4416.wav,happy
data/audio\sample_4417.wav,neutral
data/audio\sample_4418.wav,sad
data/audio\sample_4419.wav,angry
data/audio\sample_4420.wav,disgust
data/audio\sample_4421.wav,fear
data/audio\sample_4422.wav,happy
data/audio\sample_4423.wav,neutral
data/audio\sample_4424.wav,sad
data/audio\sample_4425.wav,angry
data/audio\sample_4426.wav,disgust
data/audio\sample_4427.wav,fear
data/audio\sample_4428.wav,happy
data/audio\sample_4429.wav,neutral
data/audio\sample_4430.wav,sad
data/audio\sample_4431.wav,angry
data/audio\sample_4432.wav,disgust
data/audio\sample_4433.wav,fear
data/audio\sample_4434.wav,happy
data/audio\sample_4435.wav,neutral
data/audio\sample_4436.wav,sad
data/audio\sample_4437.wav,angry
data/audio\sample_4438.wav,disgust
data/audio\sample_4439.wav,fear
data/audio\sample_4440.wav,happy
data/audio\sample_4441.wav,neutral
data/audio\sample_4442.wav,sad
data/audio\sample_4443.wav,angry
data/audio\sample_4444.wav,disgust
data/audio\sample_4445.wav,fear
data/audio\sample_4446.wav,happy
data/audio\sample_4447.wav,neutral
data/audio\sample_4448.wav,sad
data/audio\sample_4449.wav,angry
data/audio\sample_4450.wav,disgust
data/audio\sample_4451.wav,fear
data/audio\sample_4452.wav,happy
data/audio\sample_4453.wav,neutral
data/audio\sample_4454.wav,sad
data/audio\sample_4455.wav,angry
data/audio\sample_4456.wav,disgust
data/audio\sample_4457.wav,fear
data/audio\sample_4458.wav,happy
data/audio\sample_4459.wav,neutral
data/audio\sample_4460.wav,sad
data/audio\sample_4461.wav,angry
data/audio\sample_4462.wav,angry
data/audio\sample_4463.wav,angry
data/audio\sample_4464.wav,disgust
data/audio\sample_4465.wav,disgust
data/audio\sample_4466.wav,disgust
data/audio\sample_4467.wav,fear
data/audio\sample_4468.wav,fear
data/audio\sample_4469.wav,fear
data/audio\sample_4470.wav,happy
data/audio\sample_4471.wav,happy
data/audio\sample_4472.wav,happy
data/audio\sample_4473.wav,neutral
data/audio\sample_4474.wav,sad
data/audio\sample_4475.wav,sad
data/audio\sample_4476.wav,sad
data/audio\sample_4477.wav,angry
data/audio\sample_4478.wav,disgust
data/audio\sample_4479.wav,fear
data/audio\sample_4480.wav,happy
data/audio\sample_4481.wav,neutral
data/audio\sample_4482.wav,sad
data/audio\sample_4483.wav,angry
data/audio\sample_4484.wav,disgust
data/audio\sample_4485.wav,fear
data/audio\sample_4486.wav,happy
data/audio\sample_4487.wav,neutral
data/audio\sample_4488.wav,sad
data/audio\sample_4489.wav,angry
data/audio\sample_4490.wav,disgust
data/audio\sample_4491.wav,fear
data/audio\sample_4492.wav,happy
data/audio\sample_4493.wav,neutral
data/audio\sample_4494.wav,sad
data/audio\sample_4495.wav,angry
data/audio\sample_4496.wav,disgust
data/audio\sample_4497.wav,fear
data/audio\sample_4498.wav,happy
data/audio\sample_4499.wav,neutral
data/audio\sample_4500.wav,sad
data/audio\sample_4501.wav,angry
data/audio\sample_4502.wav,disgust
data/audio\sample_4503.wav,fear
data/audio\sample_4504.wav,happy
data/audio\sample_4505.wav,neutral
data/audio\sample_4506.wav,sad
data/audio\sample_4507.wav,angry
data/audio\sample_4508.wav,disgust
data/audio\sample_4509.wav,fear
data/audio\sample_4510.wav,happy
data/audio\sample_4511.wav,neutral
data/audio\sample_4512.wav,sad
data/audio\sample_4513.wav,angry
data/audio\sample_4514.wav,disgust
data/audio\sample_4515.wav,fear
data/audio\sample_4516.wav,happy
data/audio\sample_4517.wav,neutral
data/audio\sample_4518.wav,sad
data/audio\sample_4519.wav,angry
data/audio\sample_4520.wav,disgust
data/audio\sample_4521.wav,fear
data/audio\sample_4522.wav,happy
data/audio\sample_4523.wav,neutral
data/audio\sample_4524.wav,sad
data/audio\sample_4525.wav,angry
data/audio\sample_4526.wav,disgust
data/audio\sample_4527.wav,fear
data/audio\sample_4528.wav,happy
data/audio\sample_4529.wav,neutral
data/audio\sample_4530.wav,sad
data/audio\sample_4531.wav,angry
data/audio\sample_4532.wav,disgust
data/audio\sample_4533.wav,fear
data/audio\sample_4534.wav,happy
data/audio\sample_4535.wav,neutral
data/audio\sample_4536.wav,sad
data/audio\sample_4537.wav,angry
data/audio\sample_4538.wav,disgust
data/audio\sample_4539.wav,fear
data/audio\sample_4540.wav,happy
data/audio\sample_4541.wav,neutral
data/audio\sample_4542.wav,sad
data/audio\sample_4543.wav,angry
data/audio\sample_4544.wav,angry
data/audio\sample_4545.wav,angry
data/audio\sample_4546.wav,disgust
data/audio\sample_4547.wav,disgust
data/audio\sample_4548.wav,disgust
data/audio\sample_4549.wav,fear
data/audio\sample_4550.wav,fear
data/audio\sample_4551.wav,fear
data/audio\sample_4552.wav,happy
data/audio\sample_4553.wav,happy
data/audio\sample_4554.wav,happy
data/audio\sample_4555.wav,neutral
data/audio\sample_4556.wav,sad
data/audio\sample_4557.wav,sad
data/audio\sample_4558.wav,sad
data/audio\sample_4559.wav,angry
data/audio\sample_4560.wav,disgust
data/audio\sample_4561.wav,fear
data/audio\sample_4562.wav,happy
data/audio\sample_4563.wav,neutral
data/audio\sample_4564.wav,sad
data/audio\sample_4565.wav,angry
data/audio\sample_4566.wav,disgust
data/audio\sample_4567.wav,fear
data/audio\sample_4568.wav,happy
data/audio\sample_4569.wav,neutral
data/audio\sample_4570.wav,sad
data/audio\sample_4571.wav,angry
data/audio\sample_4572.wav,disgust
data/audio\sample_4573.wav,fear
data/audio\sample_4574.wav,happy
data/audio\sample_4575.wav,neutral
data/audio\sample_4576.wav,sad
data/audio\sample_4577.wav,angry
data/audio\sample_4578.wav,disgust
data/audio\sample_4579.wav,fear
data/audio\sample_4580.wav,happy
data/audio\sample_4581.wav,neutral
data/audio\sample_4582.wav,sad
data/audio\sample_4583.wav,angry
data/audio\sample_4584.wav,disgust
data/audio\sample_4585.wav,fear
data/audio\sample_4586.wav,happy
data/audio\sample_4587.wav,neutral
data/audio\sample_4588.wav,sad
data/audio\sample_4589.wav,angry
data/audio\sample_4590.wav,disgust
data/audio\sample_4591.wav,fear
data/audio\sample_4592.wav,happy
data/audio\sample_4593.wav,neutral
data/audio\sample_4594.wav,sad
data/audio\sample_4595.wav,angry
data/audio\sample_4596.wav,disgust
data/audio\sample_4597.wav,fear
data/audio\sample_4598.wav,happy
data/audio\sample_4599.wav,neutral
data/audio\sample_4600.wav,sad
data/audio\sample_4601.wav,angry
data/audio\sample_4602.wav,disgust
data/audio\sample_4603.wav,fear
data/audio\sample_4604.wav,happy
data/audio\sample_4605.wav,neutral
data/audio\sample_4606.wav,sad
data/audio\sample_4607.wav,angry
data/audio\sample_4608.wav,disgust
data/audio\sample_4609.wav,fear
data/audio\sample_4610.wav,happy
data/audio\sample_4611.wav,neutral
data/audio\sample_4612.wav,sad
data/audio\sample_4613.wav,angry
data/audio\sample_4614.wav,disgust
data/audio\sample_4615.wav,fear
data/audio\sample_4616.wav,happy
data/audio\sample_4617.wav,neutral
data/audio\sample_4618.wav,sad
data/audio\sample_4619.wav,angry
data/audio\sample_4620.wav,disgust
data/audio\sample_4621.wav,fear
data/audio\sample_4622.wav,happy
data/audio\sample_4623.wav,neutral
data/audio\sample_4624.wav,sad
data/audio\sample_4625.wav,angry
data/audio\sample_4626.wav,angry
data/audio\sample_4627.wav,angry
data/audio\sample_4628.wav,disgust
data/audio\sample_4629.wav,disgust
data/audio\sample_4630.wav,disgust
data/audio\sample_4631.wav,fear
data/audio\sample_4632.wav,fear
data/audio\sample_4633.wav,fear
data/audio\sample_4634.wav,happy
data/audio\sample_4635.wav,happy
data/audio\sample_4636.wav,happy
data/audio\sample_4637.wav,neutral
data/audio\sample_4638.wav,sad
data/audio\sample_4639.wav,sad
data/audio\sample_4640.wav,sad
data/audio\sample_4641.wav,angry
data/audio\sample_4642.wav,disgust
data/audio\sample_4643.wav,fear
data/audio\sample_4644.wav,happy
data/audio\sample_4645.wav,neutral
data/audio\sample_4646.wav,sad
data/audio\sample_4647.wav,angry
data/audio\sample_4648.wav,disgust
data/audio\sample_4649.wav,fear
data/audio\sample_4650.wav,happy
data/audio\sample_4651.wav,neutral
data/audio\sample_4652.wav,sad
data/audio\sample_4653.wav,angry
data/audio\sample_4654.wav,disgust
data/audio\sample_4655.wav,fear
data/audio\sample_4656.wav,happy
data/audio\sample_4657.wav,neutral
data/audio\sample_4658.wav,sad
data/audio\sample_4659.wav,angry
data/audio\sample_4660.wav,disgust
data/audio\sample_4661.wav,fear
data/audio\sample_4662.wav,happy
data/audio\sample_4663.wav,neutral
data/audio\sample_4664.wav,sad
data/audio\sample_4665.wav,angry
data/audio\sample_4666.wav,disgust
data/audio\sample_4667.wav,fear
data/audio\sample_4668.wav,happy
data/audio\sample_4669.wav,neutral
data/audio\sample_4670.wav,sad
data/audio\sample_4671.wav,angry
data/audio\sample_4672.wav,disgust
data/audio\sample_4673.wav,fear
data/audio\sample_4674.wav,happy
data/audio\sample_4675.wav,neutral
data/audio\sample_4676.wav,sad
data/audio\sample_4677.wav,angry
data/audio\sample_4678.wav,disgust
data/audio\sample_4679.wav,fear
data/audio\sample_4680.wav,happy
data/audio\sample_4681.wav,neutral
data/audio\sample_4682.wav,sad
data/audio\sample_4683.wav,angry
data/audio\sample_4684.wav,disgust
data/audio\sample_4685.wav,fear
data/audio\sample_4686.wav,happy
data/audio\sample_4687.wav,neutral
data/audio\sample_4688.wav,sad
data/audio\sample_4689.wav,angry
data/audio\sample_4690.wav,disgust
data/audio\sample_4691.wav,fear
data/audio\sample_4692.wav,happy
data/audio\sample_4693.wav,neutral
data/audio\sample_4694.wav,sad
data/audio\sample_4695.wav,angry
data/audio\sample_4696.wav,disgust
data/audio\sample_4697.wav,fear
data/audio\sample_4698.wav,happy
data/audio\sample_4699.wav,neutral
data/audio\sample_4700.wav,sad
data/audio\sample_4701.wav,angry
data/audio\sample_4702.wav,disgust
data/audio\sample_4703.wav,fear
data/audio\sample_4704.wav,happy
data/audio\sample_4705.wav,neutral
data/audio\sample_4706.wav,sad
data/audio\sample_4707.wav,angry
data/audio\sample_4708.wav,angry
data/audio\sample_4709.wav,angry
data/audio\sample_4710.wav,disgust
data/audio\sample_4711.wav,disgust
data/audio\sample_4712.wav,disgust
data/audio\sample_4713.wav,fear
data/audio\sample_4714.wav,fear
data/audio\sample_4715.wav,fear
data/audio\sample_4716.wav,happy
data/audio\sample_4717.wav,happy
data/audio\sample_4718.wav,happy
data/audio\sample_4719.wav,neutral
data/audio\sample_4720.wav,sad
data/audio\sample_4721.wav,sad
data/audio\sample_4722.wav,sad
data/audio\sample_4723.wav,angry
data/audio\sample_4724.wav,disgust
data/audio\sample_4725.wav,fear
data/audio\sample_4726.wav,happy
data/audio\sample_4727.wav,neutral
data/audio\sample_4728.wav,sad
data/audio\sample_4729.wav,angry
data/audio\sample_4730.wav,disgust
data/audio\sample_4731.wav,fear
data/audio\sample_4732.wav,happy
data/audio\sample_4733.wav,neutral
data/audio\sample_4734.wav,sad
data/audio\sample_4735.wav,angry
data/audio\sample_4736.wav,disgust
data/audio\sample_4737.wav,fear
data/audio\sample_4738.wav,happy
data/audio\sample_4739.wav,neutral
data/audio\sample_4740.wav,sad
data/audio\sample_4741.wav,angry
data/audio\sample_4742.wav,disgust
data/audio\sample_4743.wav,fear
data/audio\sample_4744.wav,happy
data/audio\sample_4745.wav,neutral
data/audio\sample_4746.wav,sad
data/audio\sample_4747.wav,angry
data/audio\sample_4748.wav,disgust
data/audio\sample_4749.wav,fear
data/audio\sample_4750.wav,happy
data/audio\sample_4751.wav,neutral
data/audio\sample_4752.wav,sad
data/audio\sample_4753.wav,angry
data/audio\sample_4754.wav,disgust
data/audio\sample_4755.wav,fear
data/audio\sample_4756.wav,happy
data/audio\sample_4757.wav,neutral
data/audio\sample_4758.wav,sad
data/audio\sample_4759.wav,angry
data/audio\sample_4760.wav,disgust
data/audio\sample_4761.wav,fear
data/audio\sample_4762.wav,happy
data/audio\sample_4763.wav,neutral
data/audio\sample_4764.wav,sad
data/audio\sample_4765.wav,angry
data/audio\sample_4766.wav,disgust
data/audio\sample_4767.wav,fear
data/audio\sample_4768.wav,happy
data/audio\sample_4769.wav,neutral
data/audio\sample_4770.wav,sad
data/audio\sample_4771.wav,angry
data/audio\sample_4772.wav,disgust
data/audio\sample_4773.wav,fear
data/audio\sample_4774.wav,happy
data/audio\sample_4775.wav,neutral
data/audio\sample_4776.wav,sad
data/audio\sample_4777.wav,angry
data/audio\sample_4778.wav,disgust
data/audio\sample_4779.wav,fear
data/audio\sample_4780.wav,happy
data/audio\sample_4781.wav,neutral
data/audio\sample_4782.wav,sad
data/audio\sample_4783.wav,angry
data/audio\sample_4784.wav,disgust
data/audio\sample_4785.wav,fear
data/audio\sample_4786.wav,happy
data/audio\sample_4787.wav,neutral
data/audio\sample_4788.wav,sad
data/audio\sample_4789.wav,angry
data/audio\sample_4790.wav,angry
data/audio\sample_4791.wav,angry
data/audio\sample_4792.wav,disgust
data/audio\sample_4793.wav,disgust
data/audio\sample_4794.wav,disgust
data/audio\sample_4795.wav,fear
data/audio\sample_4796.wav,fear
data/audio\sample_4797.wav,fear
data/audio\sample_4798.wav,happy
data/audio\sample_4799.wav,happy
data/audio\sample_4800.wav,happy
data/audio\sample_4801.wav,neutral
data/audio\sample_4802.wav,sad
data/audio\sample_4803.wav,sad
data/audio\sample_4804.wav,sad
data/audio\sample_4805.wav,angry
data/audio\sample_4806.wav,disgust
data/audio\sample_4807.wav,fear
data/audio\sample_4808.wav,happy
data/audio\sample_4809.wav,neutral
data/audio\sample_4810.wav,sad
data/audio\sample_4811.wav,angry
data/audio\sample_4812.wav,disgust
data/audio\sample_4813.wav,fear
data/audio\sample_4814.wav,happy
data/audio\sample_4815.wav,neutral
data/audio\sample_4816.wav,sad
data/audio\sample_4817.wav,angry
data/audio\sample_4818.wav,disgust
data/audio\sample_4819.wav,fear
data/audio\sample_4820.wav,happy
data/audio\sample_4821.wav,neutral
data/audio\sample_4822.wav,sad
data/audio\sample_4823.wav,angry
data/audio\sample_4824.wav,disgust
data/audio\sample_4825.wav,fear
data/audio\sample_4826.wav,happy
data/audio\sample_4827.wav,neutral
data/audio\sample_4828.wav,sad
data/audio\sample_4829.wav,angry
data/audio\sample_4830.wav,disgust
data/audio\sample_4831.wav,fear
data/audio\sample_4832.wav,happy
data/audio\sample_4833.wav,neutral
data/audio\sample_4834.wav,sad
data/audio\sample_4835.wav,angry
data/audio\sample_4836.wav,disgust
data/audio\sample_4837.wav,fear
data/audio\sample_4838.wav,happy
data/audio\sample_4839.wav,neutral
data/audio\sample_4840.wav,sad
data/audio\sample_4841.wav,angry
data/audio\sample_4842.wav,disgust
data/audio\sample_4843.wav,fear
data/audio\sample_4844.wav,happy
data/audio\sample_4845.wav,neutral
data/audio\sample_4846.wav,sad
data/audio\sample_4847.wav,angry
data/audio\sample_4848.wav,disgust
data/audio\sample_4849.wav,fear
data/audio\sample_4850.wav,happy
data/audio\sample_4851.wav,neutral
data/audio\sample_4852.wav,sad
data/audio\sample_4853.wav,angry
data/audio\sample_4854.wav,disgust
data/audio\sample_4855.wav,fear
data/audio\sample_4856.wav,happy
data/audio\sample_4857.wav,neutral
data/audio\sample_4858.wav,sad
data/audio\sample_4859.wav,angry
data/audio\sample_4860.wav,disgust
data/audio\sample_4861.wav,fear
data/audio\sample_4862.wav,happy
data/audio\sample_4863.wav,neutral
data/audio\sample_4864.wav,sad
data/audio\sample_4865.wav,angry
data/audio\sample_4866.wav,disgust
data/audio\sample_4867.wav,fear
data/audio\sample_4868.wav,happy
data/audio\sample_4869.wav,neutral
data/audio\sample_4870.wav,sad
data/audio\sample_4871.wav,angry
data/audio\sample_4872.wav,angry
data/audio\sample_4873.wav,angry
data/audio\sample_4874.wav,disgust
data/audio\sample_4875.wav,disgust
data/audio\sample_4876.wav,disgust
data/audio\sample_4877.wav,fear
data/audio\sample_4878.wav,fear
data/audio\sample_4879.wav,fear
data/audio\sample_4880.wav,happy
data/audio\sample_4881.wav,happy
data/audio\sample_4882.wav,happy
data/audio\sample_4883.wav,neutral
data/audio\sample_4884.wav,sad
data/audio\sample_4885.wav,sad
data/audio\sample_4886.wav,sad
data/audio\sample_4887.wav,angry
data/audio\sample_4888.wav,disgust
data/audio\sample_4889.wav,fear
data/audio\sample_4890.wav,happy
data/audio\sample_4891.wav,neutral
data/audio\sample_4892.wav,sad
data/audio\sample_4893.wav,angry
data/audio\sample_4894.wav,disgust
data/audio\sample_4895.wav,fear
data/audio\sample_4896.wav,happy
data/audio\sample_4897.wav,neutral
data/audio\sample_4898.wav,sad
data/audio\sample_4899.wav,angry
data/audio\sample_4900.wav,disgust
data/audio\sample_4901.wav,fear
data/audio\sample_4902.wav,happy
data/audio\sample_4903.wav,neutral
data/audio\sample_4904.wav,sad
data/audio\sample_4905.wav,angry
data/audio\sample_4906.wav,disgust
data/audio\sample_4907.wav,fear
data/audio\sample_4908.wav,happy
data/audio\sample_4909.wav,neutral
data/audio\sample_4910.wav,sad
data/audio\sample_4911.wav,angry
data/audio\sample_4912.wav,disgust
data/audio\sample_4913.wav,fear
data/audio\sample_4914.wav,happy
data/audio\sample_4915.wav,neutral
data/audio\sample_4916.wav,sad
data/audio\sample_4917.wav,angry
data/audio\sample_4918.wav,disgust
data/audio\sample_4919.wav,fear
data/audio\sample_4920.wav,happy
data/audio\sample_4921.wav,neutral
data/audio\sample_4922.wav,sad
data/audio\sample_4923.wav,angry
data/audio\sample_4924.wav,disgust
data/audio\sample_4925.wav,fear
data/audio\sample_4926.wav,happy
data/audio\sample_4927.wav,neutral
data/audio\sample_4928.wav,sad
data/audio\sample_4929.wav,angry
data/audio\sample_4930.wav,disgust
data/audio\sample_4931.wav,fear
data/audio\sample_4932.wav,happy
data/audio\sample_4933.wav,neutral
data/audio\sample_4934.wav,sad
data/audio\sample_4935.wav,angry
data/audio\sample_4936.wav,disgust
data/audio\sample_4937.wav,fear
data/audio\sample_4938.wav,happy
data/audio\sample_4939.wav,neutral
data/audio\sample_4940.wav,sad
data/audio\sample_4941.wav,angry
data/audio\sample_4942.wav,disgust
data/audio\sample_4943.wav,fear
data/audio\sample_4944.wav,happy
data/audio\sample_4945.wav,neutral
data/audio\sample_4946.wav,sad
data/audio\sample_4947.wav,angry
data/audio\sample_4948.wav,disgust
data/audio\sample_4949.wav,fear
data/audio\sample_4950.wav,happy
data/audio\sample_4951.wav,neutral
data/audio\sample_4952.wav,sad
data/audio\sample_4953.wav,angry
data/audio\sample_4954.wav,angry
data/audio\sample_4955.wav,angry
data/audio\sample_4956.wav,disgust
data/audio\sample_4957.wav,disgust
data/audio\sample_4958.wav,disgust
data/audio\sample_4959.wav,fear
data/audio\sample_4960.wav,fear
data/audio\sample_4961.wav,fear
data/audio\sample_4962.wav,happy
data/audio\sample_4963.wav,happy
data/audio\sample_4964.wav,happy
data/audio\sample_4965.wav,neutral
data/audio\sample_4966.wav,sad
data/audio\sample_4967.wav,sad
data/audio\sample_4968.wav,sad
data/audio\sample_4969.wav,angry
data/audio\sample_4970.wav,disgust
data/audio\sample_4971.wav,fear
data/audio\sample_4972.wav,happy
data/audio\sample_4973.wav,neutral
data/audio\sample_4974.wav,sad
data/audio\sample_4975.wav,angry
data/audio\sample_4976.wav,disgust
data/audio\sample_4977.wav,fear
data/audio\sample_4978.wav,happy
data/audio\sample_4979.wav,neutral
data/audio\sample_4980.wav,sad
data/audio\sample_4981.wav,angry
data/audio\sample_4982.wav,disgust
data/audio\sample_4983.wav,fear
data/audio\sample_4984.wav,happy
data/audio\sample_4985.wav,neutral
data/audio\sample_4986.wav,sad
data/audio\sample_4987.wav,angry
data/audio\sample_4988.wav,disgust
data/audio\sample_4989.wav,fear
data/audio\sample_4990.wav,happy
data/audio\sample_4991.wav,neutral
data/audio\sample_4992.wav,sad
data/audio\sample_4993.wav,angry
data/audio\sample_4994.wav,disgust
data/audio\sample_4995.wav,fear
data/audio\sample_4996.wav,happy
data/audio\sample_4997.wav,neutral
data/audio\sample_4998.wav,sad
data/audio\sample_4999.wav,angry
data/audio\sample_5000.wav,disgust
data/audio\sample_5001.wav,fear
data/audio\sample_5002.wav,happy
data/audio\sample_5003.wav,neutral
data/audio\sample_5004.wav,sad
data/audio\sample_5005.wav,angry
data/audio\sample_5006.wav,disgust
data/audio\sample_5007.wav,fear
data/audio\sample_5008.wav,happy
data/audio\sample_5009.wav,neutral
data/audio\sample_5010.wav,sad
data/audio\sample_5011.wav,angry
data/audio\sample_5012.wav,disgust
data/audio\sample_5013.wav,fear
data/audio\sample_5014.wav,happy
data/audio\sample_5015.wav,neutral
data/audio\sample_5016.wav,sad
data/audio\sample_5017.wav,angry
data/audio\sample_5018.wav,disgust
data/audio\sample_5019.wav,fear
data/audio\sample_5020.wav,happy
data/audio\sample_5021.wav,neutral
data/audio\sample_5022.wav,sad
data/audio\sample_5023.wav,angry
data/audio\sample_5024.wav,disgust
data/audio\sample_5025.wav,fear
data/audio\sample_5026.wav,happy
data/audio\sample_5027.wav,neutral
data/audio\sample_5028.wav,sad
data/audio\sample_5029.wav,angry
data/audio\sample_5030.wav,disgust
data/audio\sample_5031.wav,fear
data/audio\sample_5032.wav,happy
data/audio\sample_5033.wav,neutral
data/audio\sample_5034.wav,sad
data/audio\sample_5035.wav,angry
data/audio\sample_5036.wav,angry
data/audio\sample_5037.wav,angry
data/audio\sample_5038.wav,disgust
data/audio\sample_5039.wav,disgust
data/audio\sample_5040.wav,disgust
data/audio\sample_5041.wav,fear
data/audio\sample_5042.wav,fear
data/audio\sample_5043.wav,fear
data/audio\sample_5044.wav,happy
data/audio\sample_5045.wav,happy
data/audio\sample_5046.wav,happy
data/audio\sample_5047.wav,neutral
data/audio\sample_5048.wav,sad
data/audio\sample_5049.wav,sad
data/audio\sample_5050.wav,sad
data/audio\sample_5051.wav,angry
data/audio\sample_5052.wav,disgust
data/audio\sample_5053.wav,fear
data/audio\sample_5054.wav,happy
data/audio\sample_5055.wav,neutral
data/audio\sample_5056.wav,sad
data/audio\sample_5057.wav,angry
data/audio\sample_5058.wav,disgust
data/audio\sample_5059.wav,fear
data/audio\sample_5060.wav,happy
data/audio\sample_5061.wav,neutral
data/audio\sample_5062.wav,sad
data/audio\sample_5063.wav,angry
data/audio\sample_5064.wav,disgust
data/audio\sample_5065.wav,fear
data/audio\sample_5066.wav,happy
data/audio\sample_5067.wav,neutral
data/audio\sample_5068.wav,sad
data/audio\sample_5069.wav,angry
data/audio\sample_5070.wav,disgust
data/audio\sample_5071.wav,fear
data/audio\sample_5072.wav,happy
data/audio\sample_5073.wav,neutral
data/audio\sample_5074.wav,sad
data/audio\sample_5075.wav,angry
data/audio\sample_5076.wav,disgust
data/audio\sample_5077.wav,fear
data/audio\sample_5078.wav,happy
data/audio\sample_5079.wav,neutral
data/audio\sample_5080.wav,sad
data/audio\sample_5081.wav,angry
data/audio\sample_5082.wav,disgust
data/audio\sample_5083.wav,fear
data/audio\sample_5084.wav,happy
data/audio\sample_5085.wav,neutral
data/audio\sample_5086.wav,sad
data/audio\sample_5087.wav,angry
data/audio\sample_5088.wav,disgust
data/audio\sample_5089.wav,fear
data/audio\sample_5090.wav,happy
data/audio\sample_5091.wav,neutral
data/audio\sample_5092.wav,sad
data/audio\sample_5093.wav,angry
data/audio\sample_5094.wav,disgust
data/audio\sample_5095.wav,fear
data/audio\sample_5096.wav,happy
data/audio\sample_5097.wav,neutral
data/audio\sample_5098.wav,sad
data/audio\sample_5099.wav,angry
data/audio\sample_5100.wav,disgust
data/audio\sample_5101.wav,fear
data/audio\sample_5102.wav,happy
data/audio\sample_5103.wav,neutral
data/audio\sample_5104.wav,sad
data/audio\sample_5105.wav,angry
data/audio\sample_5106.wav,disgust
data/audio\sample_5107.wav,fear
data/audio\sample_5108.wav,happy
data/audio\sample_5109.wav,neutral
data/audio\sample_5110.wav,sad
data/audio\sample_5111.wav,angry
data/audio\sample_5112.wav,disgust
data/audio\sample_5113.wav,fear
data/audio\sample_5114.wav,happy
data/audio\sample_5115.wav,neutral
data/audio\sample_5116.wav,sad
data/audio\sample_5117.wav,angry
data/audio\sample_5118.wav,angry
data/audio\sample_5119.wav,angry
data/audio\sample_5120.wav,disgust
data/audio\sample_5121.wav,disgust
data/audio\sample_5122.wav,disgust
data/audio\sample_5123.wav,fear
data/audio\sample_5124.wav,fear
data/audio\sample_5125.wav,fear
data/audio\sample_5126.wav,happy
data/audio\sample_5127.wav,happy
data/audio\sample_5128.wav,happy
data/audio\sample_5129.wav,neutral
data/audio\sample_5130.wav,sad
data/audio\sample_5131.wav,sad
data/audio\sample_5132.wav,sad
data/audio\sample_5133.wav,angry
data/audio\sample_5134.wav,disgust
data/audio\sample_5135.wav,fear
data/audio\sample_5136.wav,happy
data/audio\sample_5137.wav,neutral
data/audio\sample_5138.wav,sad
data/audio\sample_5139.wav,angry
data/audio\sample_5140.wav,disgust
data/audio\sample_5141.wav,fear
data/audio\sample_5142.wav,happy
data/audio\sample_5143.wav,neutral
data/audio\sample_5144.wav,sad
data/audio\sample_5145.wav,angry
data/audio\sample_5146.wav,disgust
data/audio\sample_5147.wav,fear
data/audio\sample_5148.wav,happy
data/audio\sample_5149.wav,neutral
